,top_clues,top_friends,low_friends,foes,neutrals,assassin
0,arrest jail magistrate custody prosecutor,row court police,comic princess mammoth hand nut boot,spider deck laser key dwarf screen angel microscope,cliff grace field horse crane jam spring,honey
