,rank,goodness,bad_minimax,frequency,neutrals_minimax,variance,human_selected
273,68.75,0.26130522548279916,-0.22556895706015168,842.0,-0.22657720172633367,0.37589233803066097,0
274,75.0,0.27684817694866665,-0.21219117458937056,2884.0,-0.17018332824791702,0.37753925095559593,0
275,28.75,0.29295886080336003,-0.1431967815327023,140.0,-0.13937204461448968,0.42649455545806614,0
276,28.75,0.2973845756373262,-0.16014177584958175,4135.0,-0.16971893557421294,0.41729797663235146,0
277,33.75,0.2921675524315854,-0.14587355019732076,17196.0,-0.17385246372880933,0.4949649574240007,1
278,33.75,0.2934040002143507,-0.13460449161688862,6151.0,-0.13791982448583362,0.4661215590449555,0
279,42.5,0.2881244984593008,-0.1294470516449303,3462.0,-0.17920317128528396,0.4086021833977771,0
280,11.25,0.27053376686821284,-0.1728680806498528,7076.0,-0.19825499994419007,0.5269818807368833,0
281,13.75,0.2626053536819965,-0.1014204901642154,2424.0,-0.18137843072625373,0.37214926198642617,0
282,17.5,0.25571247574579165,-0.15397599658694394,10315.0,-0.17740470340098072,0.4152661844238992,1
283,18.75,0.27735383259250446,-0.16751549965860738,5992.0,-0.1625557002068364,0.5436968469538227,0
284,32.5,0.24526844611258167,-0.18083933320856357,4829.0,-0.28707901965588684,0.516981616262785,0
285,7.5,0.31730121571345543,-0.17177079888676242,13040.0,-0.27848687461989036,0.6131270225363479,0
286,7.5,0.31816562282652866,-0.20858610997944535,21953.0,-0.27661113151785854,0.5313132779293793,0
287,15.0,0.310443830490477,-0.1543008752756351,18316.0,-0.2330994103824222,0.6010431413237142,1
288,26.25,0.2897823814696432,-0.13303729578155118,16133.0,-0.18035598941001685,0.5753798790769715,0
289,31.25,0.2872964097593863,-0.14706846326259995,9903.0,-0.3032130210254079,0.4924361390470193,0
290,3.75,0.40664632234751935,-0.16525115588160597,7845.0,-0.4481988484755077,0.508925449742517,0
291,3.75,0.4154292968594983,-0.13571870557065946,6585.0,-0.46551626880560365,0.46551626880560365,0
292,5.0,0.4049819341879887,-0.22958310904671556,5446.0,-0.4414891585895086,0.5253517638290202,1
293,11.25,0.382229862514282,-0.19008996277648482,5131.0,-0.4918721713257935,0.5002513326200996,0
294,16.25,0.3773178676000201,-0.16071654970632684,2641.0,-0.3606253955060916,0.5237318390654779,0
295,3.75,0.38352954075331586,-0.16566224130040727,1722.0,-0.17223425775671722,0.47062138877238135,0
296,10.0,0.36491332560653017,-0.16624664227405928,3275.0,-0.1713458107699232,0.437594138330706,0
297,16.25,0.3553941406612118,-0.21984540086677262,6437.0,-0.17640034198518176,0.4345144660982918,0
298,16.25,0.3464617266783363,-0.19694522940212547,16573.0,-0.21790817140711213,0.4308087649756329,0
299,21.25,0.34234458182031274,-0.15117985563261463,220.0,-0.1850738993580311,0.42525747214246495,1
300,0.0,0.27700076357732933,-0.1991448835778433,11662.0,-0.2351945539988023,0.6674286081336486,0
301,12.5,0.261093030075849,-0.1680448044845759,8847.0,-0.20916447109400507,0.4406861933242168,0
302,18.75,0.2530761412928679,-0.16781904214542623,12976.0,-0.22781769098334947,0.4832823415733511,0
303,35.0,0.2399196739613251,-0.15368707238959659,20083.0,-0.18269819203856433,0.6038436824497183,0
304,50.0,0.23512023954161287,-0.12749781364590054,11175.0,-0.15459508446799394,0.4787842331799091,0
305,8.75,0.25388570765373303,-0.1797166055592002,13506.0,-0.14175631150842036,0.5173799244699712,1
306,8.75,0.2651200744476169,-0.1903029997954587,9278.0,-0.12239023806398497,0.4846067454000451,0
307,18.75,0.24800106701852617,-0.35321426338254763,4068.0,-0.16534685942188823,0.459656666584542,0
308,23.75,0.2472232663514967,-0.21379771603883266,18082.0,-0.13362253269136218,0.49563621146769427,0
309,26.25,0.2418553324622538,-0.17485569947550825,11301.0,-0.12810244328235829,0.4737885453771307,0
310,1.25,0.21564109123864442,-0.2305098419397653,16008.0,-0.30103799933022796,0.44711897839954284,0
311,11.25,0.18018774145417826,-0.2597346666705888,24058.0,-0.1947443274297254,0.37804690017401005,0
312,12.5,0.1834370798332404,-0.24387311343993304,19360.0,-0.20719837812573338,0.3610221608532518,0
313,17.5,0.17721121202729376,-0.25930219609578703,20298.0,-0.2836060931378193,0.37814869385947897,0
314,31.25,0.1659108797975718,-0.14748143999937627,21251.0,-0.2056281864243514,0.2951836356489551,0
315,15.0,0.35469537690982134,-0.16026028453312038,25990.0,-0.20644499556664242,0.4449776841222133,0
316,35.0,0.33280895667569504,-0.14616788861927885,4173.0,-0.15780133090022205,0.4015029324696771,0
317,38.75,0.33785713820435187,-0.14521245090125823,8366.0,-0.11299953989280409,0.354065160178016,0
318,40.0,0.3343419178086989,-0.10008541068281762,17639.0,-0.12674915032762055,0.34593167138601116,0
319,42.5,0.3291018242932213,-0.09181031863753146,17507.0,-0.18067762155722503,0.35548935551479105,1
320,1.25,0.28849298600015294,-0.3473809446192444,14937.0,-0.15755694734302486,0.5026686081049253,0
321,18.75,0.25013796288855833,-0.24397515519075397,18262.0,-0.1065560219215076,0.4378213275614762,0
322,27.5,0.24255241073583889,-0.19980834370955014,13051.0,-0.16795689733541144,0.3971098390524725,0
323,32.5,0.23355857912046493,-0.21511135755814062,10722.0,-0.19922940150987903,0.5704188197207001,1
324,41.25,0.2393803586945381,-0.2425322913198832,20256.0,-0.10219204468424677,0.4697373320078948,0
325,13.75,0.3255734220435546,-0.16694412013133922,13204.0,-0.16811653571863946,0.6429122418615828,0
326,25.0,0.28976608056907444,-0.14114575525055092,27006.0,-0.12085863846900151,0.5789780341904057,0
327,32.5,0.30835381628475195,-0.1750479498443058,13179.0,-0.19815027561758514,0.6510652475237309,1
328,32.5,0.28592714814115777,-0.252630428121356,9459.0,-0.2527495829872083,0.5103509690374076,0
329,38.75,0.29384012179882585,-0.1950861223196296,28114.0,-0.19026461949099752,0.5272802780922704,0
330,0.0,0.46853350863951576,-0.14694242103641544,10819.0,-0.3878189236735737,0.56425316538225,0
331,8.75,0.4180492002619909,-0.13692100564633905,7640.0,-0.13784320594689956,0.48577370766671285,0
332,12.5,0.39395468834201647,-0.19217937681918282,6041.0,-0.22834533501663248,0.49352477588653626,1
333,21.25,0.40142777702083454,-0.1755375093384931,5156.0,-0.2469838616464294,0.47854553025139585,0
334,23.75,0.3768868012870983,-0.1634503279956597,19981.0,-0.1724240187055888,0.476586248558667,0
335,3.75,0.40664632234751935,-0.16525115588160597,7845.0,-0.4481988484755077,0.508925449742517,0
336,3.75,0.4154292968594983,-0.13571870557065946,6585.0,-0.46551626880560365,0.46551626880560365,0
337,5.0,0.4049819341879887,-0.22958310904671556,5446.0,-0.4414891585895086,0.5253517638290202,1
338,11.25,0.382229862514282,-0.19008996277648482,5131.0,-0.4918721713257935,0.5002513326200996,0
339,16.25,0.3773178676000201,-0.16071654970632684,2641.0,-0.3606253955060916,0.5237318390654779,0
340,18.75,0.302100560233529,-0.1734493554997714,19066.0,-0.15720791196959324,0.5422059113641139,0
341,36.25,0.27762109170748367,-0.14587741576055177,3408.0,-0.1711010650313417,0.526670608737202,0
342,57.5,0.28371308034336545,-0.16892289015393525,14287.0,-0.13722241795369486,0.4962227174177307,1
343,61.25,0.27301718485564563,-0.15311274884359247,17934.0,-0.15578363587810473,0.5353387833793871,0
344,66.25,0.2659926566820576,-0.09715846646080994,14188.0,-0.15771882259968287,0.47917658871385443,0
345,30.0,0.2818703540820976,-0.1795452738599572,22465.0,-0.16607364731354693,0.5192008933483084,0
346,40.0,0.28176234392675026,-0.17817706690055823,20726.0,-0.19027392729624368,0.5377497846819986,0
347,48.75,0.2839464740192636,-0.18935117561944304,20304.0,-0.20645918990556367,0.41623303105687226,0
348,58.75,0.2750236973203279,-0.2725853583959689,5331.0,-0.16781345963541686,0.46889908152961385,0
349,61.25,0.2661734489716259,-0.15082786830202888,24715.0,-0.17556871322438264,0.41589145241922004,0
350,50.0,0.18826878949650502,-0.2422216027231837,5618.0,-0.28142606037837836,0.33369282095113667,0
351,91.25,0.18513982783493066,-0.16868062921747118,10395.0,-0.2159032216890264,0.3459261294835807,1
352,240.0,0.14836533058927615,-0.2062062652841569,3208.0,-0.24384950045624432,0.2542928100922253,0
353,253.75,0.14766345386832294,-0.16845888523263286,7588.0,-0.22573030073343628,0.2610512347111675,0
354,260.0,0.1471896227820685,-0.27425383498678263,5753.0,-0.3437807081544455,0.3437807081544455,0
355,10.0,0.2886602241167146,-0.16671409508788157,21168.0,-0.10215232585606981,0.4967233674070606,0
356,11.25,0.29241056951837785,-0.20659382800118473,8674.0,-0.13284369284695666,0.5514396325045853,1
357,17.5,0.26740278676725077,-0.2567810938428868,25837.0,-0.20913551684235024,0.5123905626981041,0
358,22.5,0.2711073691790682,-0.29076286849992167,11867.0,-0.17397424514919746,0.534430322096842,0
359,25.0,0.26459425199288883,-0.22216122112186532,19072.0,-0.23624554964427605,0.6123673536127526,0
360,60.0,0.23151836816651725,-0.1785869440844138,21475.0,-0.21627520924313884,0.482229806853471,0
361,61.25,0.23314817311774316,-0.1738079757252644,5837.0,-0.32938065246723564,0.4299002852516665,1
362,65.0,0.22839923517418192,-0.1430210984217,11596.0,-0.15776452970145094,0.41774595488918465,0
363,68.75,0.23281371386542105,-0.1441814661730201,140.0,-0.18621914392932512,0.42804853827955774,0
364,68.75,0.240768022828482,-0.1556697259417326,5941.0,-0.1971409430421411,0.3795135414976438,0
365,10.0,0.2508605625241673,-0.15169986473229555,2650.0,-0.31307239957817373,0.524676759159267,0
366,20.0,0.24464076781352287,-0.1864364746806755,9611.0,-0.2896112008788763,0.501094657149977,1
367,40.0,0.22281017051363414,-0.1621847476330316,26281.0,-0.1669377967447342,0.35146813195246,0
368,61.25,0.2068533819005526,-0.1352146086231898,2884.0,-0.38238347042035165,0.4109967795390325,0
369,65.0,0.20522438926750863,-0.16459951609495038,14336.0,-0.33574479864468304,0.44545008081152027,0
370,45.0,0.16838788161925441,-0.2532344538805952,5242.0,-0.34114129663323123,0.445585385111964,0
371,52.5,0.1606506234130496,-0.21841749324588342,5891.0,-0.2947057514994317,0.47879937334119954,0
372,55.0,0.15604709756008506,-0.20391038727573632,3013.0,-0.3455100823100599,0.40594916041604084,0
373,60.0,0.14784087830397033,-0.1459849609759207,2884.0,-0.2785910342050814,0.3181170081060766,0
374,71.25,0.14557183093510084,-0.16506126836039994,13473.0,-0.2531079739313417,0.35813378639662924,1
375,15.0,0.15976090644434593,-0.18341279788453746,4251.0,-0.2982678585769523,0.33843805444248815,0
376,17.5,0.1619696999887469,-0.1687945100501392,8446.0,-0.13509136586891202,0.6213588133342928,0
377,22.5,0.1555387489562632,-0.20665058651312504,14839.0,-0.31679316115268086,0.36850058236285155,1
378,63.75,0.15451651195379645,-0.16149277576614948,19072.0,-0.16790184623885115,0.5753848602713738,0
379,87.5,0.13537110350944992,-0.1568026705932356,10677.0,-0.21553170139217367,0.40342177270379015,0
380,30.0,0.2818703540820976,-0.1795452738599572,22465.0,-0.16607364731354693,0.5192008933483084,0
381,40.0,0.28176234392675026,-0.17817706690055823,20726.0,-0.19027392729624368,0.5377497846819986,0
382,48.75,0.2839464740192636,-0.18935117561944304,20304.0,-0.20645918990556367,0.41623303105687226,1
383,58.75,0.2750236973203279,-0.2725853583959689,5331.0,-0.16781345963541686,0.46889908152961385,0
384,61.25,0.2661734489716259,-0.15082786830202888,24715.0,-0.17556871322438264,0.41589145241922004,0
385,65.0,0.2152078435821315,-0.11796114261539044,13285.0,-0.15066759850000597,0.3154538262649536,0
386,131.25,0.2090476669405034,-0.10483455735074569,12833.0,-0.1878485824437279,0.2936423190654686,1
387,138.75,0.19080392516964514,-0.18857587304124537,17321.0,-0.19650019001356808,0.35590697052057924,0
388,140.0,0.21908528846446154,-0.1748684865750131,1602.0,-0.2823082738523279,0.45050778823305654,0
389,147.5,0.19686701742473475,-0.09626177894942574,1613.0,-0.21935492627975325,0.2585236244841533,0
390,28.75,0.22382995231145242,-0.11093727472076997,7592.0,-0.20430512991316607,0.37912444276635515,0
391,30.0,0.2174497503235602,-0.13375690138102345,14096.0,-0.2365878829800274,0.39268318642008354,0
392,36.25,0.21674677420151423,-0.1723241364484528,3217.0,-0.24067907895739005,0.4338580656160403,1
393,38.75,0.21277493062863265,-0.0949935983982793,4810.0,-0.18458330483098773,0.4023666779935657,0
394,41.25,0.2116337329840772,-0.16218013707225998,5116.0,-0.16909039584535276,0.4093705899199687,0
395,2.5,0.4033334152748475,-0.3495728371763173,28064.0,-0.2549065759923993,0.6139917846724291,0
396,11.25,0.37292237193296224,-0.29796791415062834,20764.0,-0.21217163981164266,0.5008321104483757,0
397,12.5,0.3804202180633407,-0.3150767181596836,27229.0,-0.2259608145710116,0.5812646800933413,0
398,31.25,0.35621025152284896,-0.3490360796443163,26285.0,-0.24385814963679928,0.5191302732219997,0
399,48.75,0.33449263399220763,-0.29399482684494355,14899.0,-0.28219074020728924,0.4965782714311396,0
400,18.75,0.18507418453391708,-0.14115416835569125,15159.0,-0.2056026707768515,0.3457777292859137,0
401,28.75,0.17690496108758014,-0.166448311652537,5023.0,-0.2638019719517995,0.35571955431945934,0
402,135.0,0.16012794481988316,-0.26279319494922443,9257.0,-0.27862787217701573,0.3295946387782644,0
403,135.0,0.15381611914380225,-0.08223793204951897,14783.0,-0.11544266123638287,0.26684134444665064,0
404,152.5,0.162584263533627,-0.18621187589475743,26791.0,-0.17416902814744592,0.3888971491987543,0
405,33.75,0.2121449052120747,-0.15029777903052363,22665.0,-0.12581028087379595,0.35246720787970426,0
406,40.0,0.2203019355397429,-0.19799668831672204,16230.0,-0.1314212369741202,0.5155285930903428,0
407,40.0,0.20840960415472212,-0.187481873189696,3436.0,-0.17828868936162898,0.39724940511841655,0
408,42.5,0.20704279434514075,-0.18892773140582544,1018.0,-0.13474930610321859,0.4194262207492641,1
409,47.5,0.21615810362714036,-0.16383740340917796,2580.0,-0.1659452533501976,0.46958175422476006,0
410,7.5,0.3310116386278775,-0.17917029358720896,23746.0,-0.2079921000660531,0.40834010134233606,0
411,10.0,0.32552988877321126,-0.13246178327620148,27723.0,-0.19767710997517027,0.3657452073029937,1
412,25.0,0.2949628514961701,-0.11968710502549255,10059.0,-0.15010983250117974,0.32327968120891404,0
413,33.75,0.2848669464500883,-0.1545606703532886,27862.0,-0.19048010723102046,0.33139567937883313,0
414,43.75,0.286568525536419,-0.12260500438591278,24143.0,-0.2229204060725054,0.32974234175434547,0
415,63.75,0.19462067445038644,-0.22926681851168607,10854.0,-0.22369063175631085,0.3506337593120459,0
416,80.0,0.1927265837717029,-0.2174445486045911,4303.0,-0.17030297938584185,0.5239531445653194,0
417,96.25,0.18422348797347343,-0.24486611006551387,4671.0,-0.16199944840497515,0.3432160907462248,0
418,107.5,0.19401946541009837,-0.22588348629331712,12976.0,-0.24035384858223838,0.3549756946248354,0
419,125.0,0.17723654646486772,-0.23295638150890965,23694.0,-0.23585631431674026,0.36685759171429516,1
420,12.5,0.3724959402834722,-0.1729004426004429,16037.0,-0.4347976430126443,0.4347976430126443,0
421,20.0,0.3565814192199948,-0.10125899126937436,6352.0,-0.40232977463106506,0.40232977463106506,0
422,33.75,0.34864800774855004,-0.17068099843996465,17974.0,-0.43449299494761,0.43449299494761,0
423,37.5,0.348800024042981,-0.17890781009992676,281.0,-0.43359975816690355,0.43359975816690355,1
424,48.75,0.3359119361726662,-0.1853724353790376,26965.0,-0.4282931622908989,0.4282931622908989,0
425,12.5,0.27627969273181846,-0.15073481041250625,26030.0,-0.1287382893755803,0.5809089322775606,0
426,15.0,0.26585537017602356,-0.16808831913308656,13129.0,-0.2797539844295614,0.39016932312704,0
427,16.25,0.263585508786106,-0.18739623027877775,13567.0,-0.21337357838942908,0.42957631190508944,0
428,17.5,0.2741527654661778,-0.21740391701071615,13265.0,-0.22198599214217304,0.4252690334988289,0
429,26.25,0.24696060991556643,-0.1814107106368763,10245.0,-0.22412223678211293,0.3710450793397733,1
430,5.0,0.1402867084497937,-0.16440186001197923,9897.0,-0.18782721485189255,0.26198801003562916,0
431,27.5,0.12682838476676853,-0.169791207794061,8032.0,-0.22415937798411711,0.2431407562423342,0
432,107.5,0.12063284719423857,-0.18345329224562792,10203.0,-0.21371027077504967,0.2571287325651892,0
433,121.25,0.11864531976364016,-0.2316533727066632,1151.0,-0.15427881830062085,0.38930942127793555,0
434,121.25,0.1182469960646723,-0.1781966139296635,17457.0,-0.1619774394230681,0.36751642599939,0
435,18.75,0.3103234845377376,-0.15477605099469197,19930.0,-0.14927731206947928,0.3428333152432865,0
436,21.25,0.2780572255650113,-0.1521561027033184,14541.0,-0.07237521640235083,0.3203821707241263,1
437,45.0,0.2530581955893722,-0.20944772415498894,20231.0,-0.18529557171465316,0.2799221267427432,0
438,46.25,0.3147847820272043,-0.14551032696076927,10311.0,-0.17537733686404156,0.3590484348736654,0
439,48.75,0.25229676642380555,-0.19125074256340605,4644.0,-0.17347807498939558,0.323522797676228,0
440,0.0,0.4195811340645483,-0.24730966073632965,3369.0,-0.36587096758252313,0.726536478257576,1
441,13.75,0.34694046564015935,-0.2636003067469973,8400.0,-0.34266556320469466,0.6315624131189208,0
442,20.0,0.3361935550992243,-0.2480908032626471,12872.0,-0.3986880429672915,0.6185558797324315,0
443,21.25,0.329424926808826,-0.21788020233373698,23017.0,-0.27869863113285986,0.497079049792257,0
444,25.0,0.32694277279142536,-0.21610152963658943,24740.0,-0.34648465590581906,0.575601418257928,0
445,5.0,0.2481956295335143,-0.18369844482526024,15475.0,-0.14447100031748505,0.46744744219951584,0
446,58.75,0.21487924528221639,-0.16611223089886876,20335.0,-0.09728538165488343,0.451623995956504,0
447,67.5,0.21402668012017,-0.1684666797228621,28510.0,-0.17245165352519487,0.4780443959054948,0
448,70.0,0.21530746903497053,-0.16393571649712232,11832.0,-0.09486646108880643,0.5380322292442715,1
449,80.0,0.22168427220285516,-0.14005842794651555,9855.0,-0.12732929543170812,0.45194633402964296,0
450,26.25,0.23370540199929798,-0.2148657269738615,2025.0,-0.17725825881264365,0.3776759091547583,0
451,225.0,0.16932003068945053,-0.16529829767513915,21757.0,-0.20906065718274736,0.24856390844902362,0
452,262.5,0.17846799911755498,-0.258094678429648,3872.0,-0.23208312334881098,0.3593835730954582,0
453,275.0,0.15904016918457123,-0.15505547686397606,9437.0,-0.22009121579442456,0.22602354552571613,1
454,286.25,0.17698294030835282,-0.25193615860806434,5926.0,-0.15234064529376654,0.38650867303020836,0
455,2.5,0.4033334152748475,-0.3495728371763173,28064.0,-0.2549065759923993,0.6139917846724291,0
456,11.25,0.37292237193296224,-0.29796791415062834,20764.0,-0.21217163981164266,0.5008321104483757,0
457,12.5,0.3804202180633407,-0.3150767181596836,27229.0,-0.2259608145710116,0.5812646800933413,0
458,31.25,0.35621025152284896,-0.3490360796443163,26285.0,-0.24385814963679928,0.5191302732219997,0
459,48.75,0.33449263399220763,-0.29399482684494355,14899.0,-0.28219074020728924,0.4965782714311396,1
460,52.5,0.2377501504899685,-0.10015978898940174,21.0,-0.12674581382335812,0.3201109530073385,0
461,68.75,0.2426289679045004,-0.1393133624975852,389.0,-0.13825883141955753,0.45816102154673066,1
462,106.25,0.21901546245867845,-0.16844477278384332,2352.0,-0.22961974810045918,0.45723235031277865,0
463,192.5,0.24933558234810474,-0.13647919248328255,1344.0,-0.1559980963682908,0.5751093377411084,0
464,205.0,0.20865308910870353,-0.2309115343096856,793.0,-0.16947461407701794,0.40923891573376664,0
465,3.75,0.2973547166481292,-0.1746579552680697,3780.0,-0.21713176275915094,0.40052118314446666,0
466,18.75,0.28864205747958227,-0.17250655881700014,6117.0,-0.21647230652261354,0.4393713396383235,0
467,20.0,0.2813143193564802,-0.17706084489305843,28367.0,-0.11764388742311405,0.5183764886842074,0
468,27.5,0.2641742130735733,-0.21148005627091893,7486.0,-0.1746057729417586,0.3968063478911068,1
469,27.5,0.26095532927257653,-0.20750057961111515,20950.0,-0.13606241397457317,0.3378733133663772,0
470,5.0,0.4008046289740456,-0.1881768250742134,27023.0,-0.2511047472933831,0.6156325460327672,1
471,6.25,0.4123704397085388,-0.17132227029804928,21762.0,-0.24255726310835812,0.6789270674493859,0
472,7.5,0.4015583718429117,-0.22217507238391487,26138.0,-0.20756748590485197,0.56913142347243,0
473,11.25,0.37978263765544895,-0.15900949361647743,26597.0,-0.19976327202398417,0.5681570996095212,0
474,28.75,0.34278055050721634,-0.18527819587683406,16558.0,-0.2401863590827297,0.48470028836678364,0
475,3.75,0.3208400686146665,-0.13901988731332168,9620.0,-0.17750582603531154,0.6274472133824766,1
476,21.25,0.2984727234836372,-0.17560814506978215,12570.0,-0.21339542147421317,0.4324580909758449,0
477,28.75,0.307078009451812,-0.12193176591271941,24482.0,-0.18198902057594157,0.43117531670793374,0
478,37.5,0.2795387573400178,-0.08158583113409446,6309.0,-0.17852917018299863,0.34027563065499966,0
479,38.75,0.2851849283020861,-0.1276178159681145,17777.0,-0.2364293606313956,0.36687273905048956,0
480,15.0,0.2636435083113449,-0.1392934046597015,9789.0,-0.24174367539968886,0.4434478808186075,1
481,25.0,0.2542313209959054,-0.2050663826552995,3805.0,-0.29071909915900584,0.4964805681349147,0
482,60.0,0.2316939377404957,-0.25143862345525153,3116.0,-0.2342232325688092,0.4160575040207166,0
483,76.25,0.2300124514585664,-0.18561932723962363,25141.0,-0.16248695666175617,0.3439525567577042,0
484,91.25,0.253702191258831,-0.17305471371448933,10220.0,-0.1605149508757895,0.4244755898665158,0
485,13.75,0.1823538978181398,-0.2309641047853719,2424.0,-0.259149652558534,0.4310837843713817,0
486,48.75,0.1642022999895466,-0.1978444926299112,826.0,-0.15820943349868202,0.41446064317918285,0
487,50.0,0.16126334893572455,-0.26519208580044035,17451.0,-0.13648561269424733,0.42638481356391744,1
488,56.25,0.16000087864480972,-0.17533066488027063,22918.0,-0.2872271421562538,0.34700699695163,0
489,82.5,0.17032472536419951,-0.2182891020224237,15309.0,-0.2803603454817809,0.3482492162602755,0
490,16.25,0.2758108424209222,-0.262470029163316,1344.0,-0.09152974424341169,0.5815156954203226,1
491,22.5,0.25395810291176385,-0.1629078538556694,10204.0,-0.22824818321744034,0.3839337846777751,0
492,25.0,0.2469595343598204,-0.13914508242340365,4814.0,-0.10781398692855367,0.3562828971180303,0
493,26.25,0.24465492805549394,-0.15438245410427476,16915.0,-0.1345966833063609,0.3885377244592063,0
494,30.0,0.2661292270520543,-0.15681862995373483,25004.0,-0.09317389301792352,0.3860547451542083,0
495,3.75,0.25290066286241575,-0.34205070130721654,28064.0,-0.29521769397983005,0.5765738147814613,0
496,15.0,0.23360571233275063,-0.11299721654532217,21862.0,-0.08550187490317214,0.41561658004040175,0
497,28.75,0.22462456122627195,-0.11837966758473946,25038.0,-0.09607753401991925,0.3716422558662338,0
498,37.5,0.22192677612134212,-0.17653639452526185,26634.0,-0.19158451055028033,0.3455727888926175,0
499,38.75,0.2152965554664453,-0.1514075493857783,26674.0,-0.15247438031934402,0.3953196468564981,0
500,21.25,0.17250974536854616,-0.1616807504855071,7365.0,-0.2556373338199285,0.3309715058888342,0
501,37.5,0.16484259824721126,-0.13940497827225862,11499.0,-0.18589520437819806,0.45791698199246844,0
502,65.0,0.15515357447169928,-0.18577908094108078,4653.0,-0.15238135025609875,0.2828823602478689,0
503,87.5,0.15776436341433586,-0.19187277778203923,4216.0,-0.16005205274630172,0.2814608996755139,0
504,95.0,0.15879300681552488,-0.14631749614837083,11005.0,-0.27630197588487165,0.47275997711060347,0
505,33.75,0.2560556951013214,-0.18777964456530147,13621.0,-0.12761569082205573,0.5194147045711991,0
506,97.5,0.2363928069131426,-0.21163723819068156,10309.0,-0.24755203942924353,0.33348127262067395,1
507,100.0,0.22370167243361028,-0.12712338006437984,3979.0,-0.29869028386435253,0.3062757350845939,0
508,116.25,0.21109888186704096,-0.10320146827727872,5602.0,-0.30186772681489477,0.2778723959273294,0
509,130.0,0.21084516982892162,-0.16351351652082172,9249.0,-0.3162952800579553,0.32484968527310415,0
510,33.75,0.2560556951013214,-0.18777964456530147,13621.0,-0.12761569082205573,0.5194147045711991,0
511,97.5,0.2363928069131426,-0.21163723819068156,10309.0,-0.24755203942924353,0.33348127262067395,1
512,100.0,0.22370167243361028,-0.12712338006437984,3979.0,-0.29869028386435253,0.3062757350845939,0
513,116.25,0.21109888186704096,-0.10320146827727872,5602.0,-0.30186772681489477,0.2778723959273294,0
514,130.0,0.21084516982892162,-0.16351351652082172,9249.0,-0.3162952800579553,0.32484968527310415,0
515,2.5,0.24948095470028311,-0.16329526899874744,3348.0,-0.15393263580522573,0.6994908995571151,1
516,3.75,0.24771441110083348,-0.24216644728515166,2079.0,-0.1592263351226355,0.7938415334102688,0
517,18.75,0.22663032600840283,-0.36850519110938335,13305.0,-0.1652994710258995,0.5155277015492133,0
518,35.0,0.20916043834048578,-0.23355275582047794,10712.0,-0.1607382665259749,0.6386766871312477,0
519,55.0,0.18701172058035218,-0.1587914448140764,5427.0,-0.1393276713791133,0.40568351770362066,0
520,12.5,0.23747067585734938,-0.15843421566169416,8563.0,-0.17286988595764338,0.6415746015373909,0
521,16.25,0.22876729375194726,-0.1602593764690652,7966.0,-0.14801528884268855,0.5915747323164497,0
522,32.5,0.2219542797392802,-0.17046346007499488,2285.0,-0.20814702335014246,0.42074238826558447,0
523,36.25,0.2295764175982381,-0.17006290284047879,1821.0,-0.182624480012225,0.4837260077331657,1
524,37.5,0.235239768708523,-0.18447060845337812,6250.0,-0.19583939703990286,0.5675367468954041,0
525,8.75,0.30036142427426443,-0.22781272392633112,5720.0,-0.13565109932612437,0.42645506520469256,0
526,25.0,0.2885492254646222,-0.22401682045424529,13244.0,-0.18478693284124367,0.4228101010998198,0
527,33.75,0.2616239896800117,-0.24663297249177815,7538.0,-0.17879895047006597,0.5227969633740371,0
528,43.75,0.25488406681149317,-0.1718511060090129,10189.0,-0.12307383469776678,0.3529385224073141,0
529,45.0,0.26426753966077693,-0.2667407435575713,15316.0,-0.22017329396445992,0.43924495023382026,0
530,1.25,0.4194814337364514,-0.5140782130829548,97.0,-0.3560660442629371,0.6430856754527186,1
531,3.75,0.4192435491626714,-0.39163746666979654,294.0,-0.3152060972159949,0.5942407638970603,0
532,7.5,0.3856767235622878,-0.3216810921348721,30.0,-0.3665982935658338,0.5034787568814534,0
533,13.75,0.3662893873137743,-0.45812368623257765,654.0,-0.1959794401307251,0.5638829980826595,0
534,23.75,0.3445290582109488,-0.21455779595975402,480.0,-0.26715330117129477,0.4863806196641407,0
535,11.25,0.24525320547738816,-0.2037393941829162,25980.0,-0.2434984313577241,0.5517512758918732,0
536,22.5,0.22147402639645267,-0.17707724609633635,20335.0,-0.19018299856896906,0.47737332237034097,0
537,23.75,0.21439346911416693,-0.22025788680450595,26070.0,-0.21474578788843815,0.5907878115783963,0
538,25.0,0.22701678600433098,-0.2813000963881171,6308.0,-0.21893888553691823,0.5767504282094263,0
539,30.0,0.2161077582769155,-0.19138733873100386,24194.0,-0.2049978739785319,0.5263533255662601,1
540,0.0,0.3881049572953484,-0.3281754842397835,2436.0,-0.17038983872462574,0.7665624602556617,1
541,22.5,0.31231121405452317,-0.31044909624149386,15886.0,-0.13029967717429589,0.5030727639326893,0
542,23.75,0.2972646520360099,-0.1419283234527492,16264.0,-0.20822851127961597,0.4389369470479932,0
543,27.5,0.29666215027220066,-0.33162931372528337,2363.0,-0.139097002642119,0.452589365733723,0
544,31.25,0.2958392129823542,-0.16685606039220188,14033.0,-0.15143020649031777,0.3474193117136564,0
545,8.75,0.275384888047519,-0.1598704388358095,12007.0,-0.279344716338181,0.43698367557545437,0
546,10.0,0.28617926402207416,-0.15213562420253132,9316.0,-0.27781503894435605,0.6136301133067436,0
547,20.0,0.261548480859515,-0.14390077599456863,6485.0,-0.22768549318561462,0.46026151309429614,1
